TentRepDisp(cm), TentRepAcc(g)
-2.358916151599442512e-02,-2.723266288718614349e-03
-2.630819925193992118e-02,-3.581802193437973354e-03
-2.977265318616263354e-02,-4.880851934761423067e-03
-3.406028202321266518e-02,-6.669033762573370328e-03
-3.922776083691285193e-02,-8.881033852345178795e-03
-4.529792039167102741e-02,-1.141623413749857756e-02
-5.226579893032099605e-02,-1.411180569793119011e-02
-6.010072262124316333e-02,-1.680898028718770532e-02
-6.870938450565701461e-02,-1.951425242539407343e-02
-7.789468212212420639e-02,-2.227278296976486702e-02
-8.732686222827215627e-02,-2.506112878269790151e-02
-9.652763761668721465e-02,-2.783246210331583384e-02
-1.049057097126660926e-01,-3.042790964858405750e-02
-1.118212505671827978e-01,-3.262061514948244589e-02
-1.166262111714753136e-01,-3.429931226002254363e-02
-1.187132660897743525e-01,-3.533548878417853978e-02
-1.175968532966175373e-01,-3.545350261978347239e-02
-1.129889620143005313e-01,-3.439173964555180402e-02
-1.048749255903404648e-01,-3.191048756086967836e-02
-9.356497960109344536e-02,-2.787116136178551321e-02
-7.965462844545111165e-02,-2.248859295660913388e-02
-6.393909748399605186e-02,-1.615803792814981404e-02
-4.734285908478409743e-02,-9.218741093936579784e-03
-3.083696374773968116e-02,-2.056539882597676824e-03
-1.534801060995878534e-02,4.915189163479476847e-03
-1.680089018902595262e-03,1.133096314218970391e-02
9.578085673610089654e-03,1.676439166209033743e-02
1.812306592162689703e-02,2.087626257081567904e-02
2.391722073090903761e-02,2.365731670351280125e-02
2.712745284654230482e-02,2.525557586050100958e-02
2.806598280521901967e-02,2.583475467748306068e-02
2.712067921164617798e-02,2.560233396157354444e-02
2.469951423427791531e-02,2.470050707404134252e-02
2.119025673187660899e-02,2.322560545981270513e-02
1.689978844200978880e-02,2.135773703493515363e-02
1.200725447716152749e-02,1.925229238586156910e-02
6.574154111279558940e-03,1.692230946602025013e-02
5.781819706512268068e-04,1.432867710067197570e-02
-6.047491686563123518e-03,1.141780280776330189e-02
-1.337008184549411463e-02,8.129630599937289620e-03
-2.143765948219640213e-02,4.483499604137593415e-03
-3.027293135917189307e-02,5.421927207443569263e-04
-3.985060802742942943e-02,-3.668992410958493190e-03
-5.008085137333435910e-02,-8.107329252436380751e-03
-6.081561763306665008e-02,-1.267246150670638810e-02
-7.186206884076183632e-02,-1.724743369525639017e-02
-8.300608252553953736e-02,-2.169728141998469167e-02
-9.403634953457512546e-02,-2.588746647225141639e-02
-1.047422650164491348e-01,-2.974555689977692249e-02
-1.149035719347862722e-01,-3.322645784935282509e-02
-1.242915124583432451e-01,-3.626223543731534049e-02
-1.326710759381502791e-01,-3.879752495676504209e-02
-1.398099299305808618e-01,-4.079481018432538908e-02
-1.454940844240316944e-01,-4.222001178495328466e-02
-1.495301551935004081e-01,-4.308044623215313146e-02
-1.517502686476015494e-01,-4.338683499143256017e-02
-1.520417668580911208e-01,-4.308661698452865424e-02
-1.503791966772184685e-01,-4.212398369428666661e-02
-1.468490811641996185e-01,-4.047727903185591170e-02
-1.416658278074655608e-01,-3.815094429141220600e-02
-1.351534294000240888e-01,-3.522966818195638616e-02
-1.277073622909040140e-01,-3.184988532177561449e-02
-1.197698669667851129e-01,-2.811217596792080220e-02
-1.117989183076967541e-01,-2.413657099910090573e-02
-1.042163327277559198e-01,-2.011518970765109604e-02
-9.735825221538679797e-02,-1.623974933555519598e-02
-9.142669074030888854e-02,-1.269167006989603379e-02
-8.645468479523166216e-02,-9.614623085487154774e-03
-8.232444726291450465e-02,-7.007255709597181789e-03
-7.881344003870069392e-02,-4.787476670176968319e-03
-7.562893370215306721e-02,-2.907465554114921184e-03
-7.245080366501906177e-02,-1.291874098395070017e-03
-6.898792343326629051e-02,1.918478424168044809e-04
-6.502825507179993414e-02,1.666618233114720155e-03
-6.049340691743675114e-02,3.265392803475515061e-03
-5.547789826122255519e-02,5.082068014833114253e-03
-5.022795763244746609e-02,7.038906527918957837e-03
-4.509019836811782589e-02,8.972750913281002730e-03
-4.046919464446415565e-02,1.076212341927675412e-02
-3.677682619011152926e-02,1.226461469523374738e-02
-3.437621918110932151e-02,1.330575576725072026e-02
-3.353494103385540326e-02,1.374060339928198649e-02
-3.437030517093096066e-02,1.341223708143083476e-02
-3.681007628100640972e-02,1.222013771919151781e-02
-4.061288359591616604e-02,1.027051380036481457e-02
-4.541725405004135019e-02,7.772330259266709701e-03
-5.078562505012737538e-02,4.909729281788394531e-03
-5.625599720273812693e-02,1.895969367013804934e-03
-6.139126247943768599e-02,-1.044574258465451669e-03
-6.581835548328186791e-02,-3.719471517719994715e-03
-6.927832506385558919e-02,-5.903202751552097220e-03
-7.166329722622598319e-02,-7.421502557729401685e-03
-7.300242379109886381e-02,-8.299347733555281076e-03
-7.342482770759015120e-02,-8.654383579965242365e-03
-7.312296258487048506e-02,-8.596281479060493419e-03
-7.231044051889409796e-02,-8.260234370114156316e-03
-7.119116544058000373e-02,-7.754304161804666945e-03
-6.993857484016159642e-02,-7.153389551953171117e-03
-6.866222032941789177e-02,-6.586370929454469364e-03
-6.738319408781492936e-02,-6.148760777952792973e-03
-6.604322843709509172e-02,-5.790842292352595296e-03
-6.452736511638375305e-02,-5.408231335252307141e-03
-6.269222378788201488e-02,-4.886236750193725248e-03
-6.039655306333017309e-02,-4.106117630067253853e-03
-5.751215614345546456e-02,-3.037068217690538311e-03
-5.392625742715366488e-02,-1.691276457217156734e-03
-4.955469938084198361e-02,-3.133684891048343912e-05
-4.435253174182431785e-02,1.959513326696639759e-03
-3.831744866459550758e-02,4.245257667139415436e-03
-3.149180346155363436e-02,6.775677871071670438e-03
-2.395352123632141922e-02,9.441402767670803442e-03
-1.580714592538421878e-02,1.213571099448179300e-02
-7.193670193137313533e-03,1.486396185734737557e-02
1.696482018626003542e-03,1.765293290130594966e-02
1.061534382158205170e-02,2.050084777394130253e-02
1.925467222922617669e-02,2.338100019541453078e-02
2.726428333839617940e-02,2.615109318239565439e-02
3.428116784595391237e-02,2.861405933803429572e-02
3.995037339876562898e-02,3.064005639279243284e-02
4.394785607938966193e-02,3.209372733335685846e-02
4.600867339548138368e-02,3.280391622810301805e-02
4.595197411484356481e-02,3.262636580992019086e-02
4.370887971074059047e-02,3.139989824010819275e-02
3.934201780554132111e-02,2.902960597502172307e-02
3.303695106264799980e-02,2.563325090198638467e-02
2.507971451136044652e-02,2.142885362152406256e-02
1.583181091690597647e-02,1.665423673769650045e-02
5.702024907935990261e-03,1.156684729025720358e-02
-4.874898106252910888e-03,6.347442068542753085e-03
-1.545574735785345405e-02,1.141376231735816453e-03
-2.561112947802013720e-02,-3.851529531429146152e-03
-3.494587939654900804e-02,-8.448233091404650646e-03
-4.311346220093512788e-02,-1.251040634200726621e-02
-4.982590613495620213e-02,-1.592417769487814577e-02
-5.485821846336328550e-02,-1.865095611243062362e-02
-5.805022735729913064e-02,-2.066464975227282064e-02
-5.930682670200125572e-02,-2.187588507785076519e-02
-5.859686930358282836e-02,-2.220025129182371174e-02
-5.595629881462097638e-02,-2.155482540916418832e-02
-5.148799318444353956e-02,-1.990962264023573083e-02
-4.535324035489173011e-02,-1.740007299793239898e-02
-3.776269080250954646e-02,-1.422768578726610333e-02
-2.895908739516006580e-02,-1.060173680132755689e-02
-1.920261380977721782e-02,-6.734887247724331664e-03
-8.783409819364616788e-03,-2.725725213611154829e-03
1.961448422148297406e-03,1.365919253630326971e-03
1.264412728957546410e-02,5.386688011529557410e-03
2.282756089815211539e-02,9.196713724262801232e-03
3.205135491973948314e-02,1.268405724144711089e-02
3.987346549341448665e-02,1.572482683039942014e-02
4.588753866578277468e-02,1.832910549344590398e-02
4.974643507186751051e-02,2.048852107490023791e-02
5.122394304766415135e-02,2.194284809511984347e-02
5.027515343854718766e-02,2.241123224887752591e-02
4.709135939629573858e-02,2.168628007279033848e-02
4.213327906767461162e-02,1.966061455764263333e-02
3.608159343592178686e-02,1.660642339125512068e-02
2.974643969812644853e-02,1.299194156288850655e-02
2.399835913254395880e-02,9.136216474691021688e-03
1.968921301234563895e-02,5.408737755575895520e-03
1.756132658245456238e-02,2.307256000297366882e-03
1.816988886041479706e-02,2.747701034658232844e-04
2.178977614284468775e-02,-1.819975906392490295e-04
2.834940419728432942e-02,1.285107089113932122e-03
3.746460473857335383e-02,4.437549382295770395e-03
4.851768858354858771e-02,8.769274576135566851e-03
6.073867946317076938e-02,1.378529706325925738e-02
7.329570636146964802e-02,1.893970572286133094e-02
8.535453994916436526e-02,2.384506764173133578e-02
9.611920340685825570e-02,2.822452078731922664e-02
1.049007626573254942e-01,3.164020938746169020e-02
1.111737939066138603e-01,3.374095706209621903e-02
1.145873880120536342e-01,3.448261362098634097e-02
1.149589587157283932e-01,3.394436512658897259e-02
1.122450402918631213e-01,3.234749014548012058e-02
1.065091031722449760e-01,2.993695033098121502e-02
9.793487931287178649e-02,2.668290317458453520e-02
8.685048688325777699e-02,2.249110060255238644e-02
7.373434447310418804e-02,1.738200929843453091e-02
5.921179172691472953e-02,1.143459440094265166e-02
4.401961801958183956e-02,4.923155485508687312e-03
2.895208425776830963e-02,-1.768374137562737100e-03
1.482622480749154828e-02,-8.375489321504617918e-03
2.442832066728328842e-03,-1.461263831944974514e-02
-7.472898931248380880e-03,-2.008527946454962548e-02
-1.432826710686728108e-02,-2.442097658322026771e-02
-1.772399405532016151e-02,-2.722119752017077704e-02
-1.749936236757146032e-02,-2.819144068456012550e-02
-1.371932405394785115e-02,-2.739389883199956632e-02
-6.633767317757061598e-03,-2.506460059833639717e-02
3.362926943948075977e-03,-2.146502441586633364e-02
1.577865719320094284e-02,-1.689846734228825365e-02
3.005859591243661630e-02,-1.157421291106711450e-02
4.561205424755077065e-02,-5.658025030844201879e-03
6.185493932135804201e-02,5.857539293093443761e-04
7.824705986412436309e-02,6.903352730193924175e-03
9.430459819677340649e-02,1.312077155589675033e-02
1.096032094717893091e-01,1.909174026141077091e-02
1.237724666731264828e-01,2.473671365076882470e-02
1.364884272349936867e-01,2.998446218506192751e-02
1.474859285899417227e-01,3.466593632868414376e-02
1.565764821358635595e-01,3.859710983302326592e-02
1.636561634820042077e-01,4.162296424861124111e-02
1.687097216623903162e-01,4.363463258258492433e-02
1.718064375069130734e-01,4.464735692096457459e-02
1.730885499539565053e-01,4.474594301322294687e-02
1.727639110709246473e-01,4.402710914767250794e-02
1.710958088381812070e-01,4.260511900067785046e-02
1.683797612408863831e-01,4.057351734514651198e-02
1.649176007081088191e-01,3.802318906406823573e-02
1.609954514109810109e-01,3.507593711115161023e-02
1.568641210542326137e-01,3.185898910993063132e-02
1.527300503632053053e-01,2.850772215097931508e-02
1.487551622264890461e-01,2.515438419861117103e-02
1.450516177289864761e-01,2.189077626503440135e-02
1.416811157083035233e-01,1.880273252709437071e-02
1.386736499431527603e-01,1.598109484527990981e-02
1.360492402195254413e-01,1.350165257835568566e-02
1.338326142582456635e-01,1.146759673944914085e-02
1.320648671338213176e-01,9.939875033507418120e-03
1.307959242490104035e-01,8.859211833990156965e-03
1.300641344757112183e-01,8.124751438154751565e-03
1.298945160508407637e-01,7.583022810029086368e-03
1.302911512047825182e-01,7.087296146334022030e-03
1.311960264916496310e-01,6.654727721235708347e-03
1.324478032387418347e-01,6.338136284758240716e-03
1.337469035781637117e-01,6.117388444025922446e-03
1.346362226247759253e-01,5.951991216907784495e-03
1.345465388960682684e-01,5.681776883187928534e-03
1.328741833382475757e-01,5.081342158265739900e-03
1.290337815841476887e-01,4.076039556312263668e-03
1.225189631772950483e-01,2.572458941944751054e-03
1.129826778187581898e-01,3.103446416290595034e-04
1.003063183828479393e-01,-2.948925824323413158e-03
8.467828920738755538e-02,-7.451670879967408484e-03
6.664445508000381435e-02,-1.331432541225834390e-02
4.705667189713128723e-02,-2.018133638314458661e-02
2.697457915605857778e-02,-2.748667602361336629e-02
7.571230518749015072e-03,-3.471927702260214910e-02
-9.970402766082490584e-03,-4.133974855555135053e-02
-2.453675996655338767e-02,-4.692701310340498255e-02
-3.514338195692714301e-02,-5.116437131045959569e-02
-4.102107377227663665e-02,-5.359892859079987137e-02
-4.168380197456265229e-02,-5.389119986976045190e-02
-3.693478223153886381e-02,-5.205029140676799282e-02
-2.684610109124357935e-02,-4.823257498981631253e-02
-1.171337908388945907e-02,-4.276643293856408068e-02
7.995281757407058862e-03,-3.600795266793944960e-02
3.164376664082392543e-02,-2.799113473870556978e-02
5.842097963322728793e-02,-1.868792832351357305e-02
8.735394661850727493e-02,-8.211030460738177883e-03
1.173299134789611287e-01,3.246223060594176715e-03
1.471488546734987524e-01,1.520900482685944716e-02
1.755916885969785735e-01,2.705530768551128729e-02
2.014667238817892392e-01,3.834558504007937185e-02
2.236581672626940798e-01,4.861587225600191853e-02
2.411884371692032403e-01,5.726161973437267350e-02
2.532754131316660717e-01,6.373032229396255466e-02
2.593990438146169253e-01,6.742571174916243970e-02
2.593495671836479333e-01,6.792800259355405434e-02
2.532131391267523068e-01,6.540166144180448171e-02
2.413305542778875767e-01,6.028624335743126839e-02
2.242454542322074584e-01,5.306976212833771495e-02
2.026484831052151048e-01,4.430279644213407086e-02
1.773601509586939240e-01,3.433383794719633425e-02
1.493248776454158822e-01,2.342795914617253408e-02
1.195774321789648265e-01,1.204681081614820785e-02
8.920681542958447396e-02,6.296789457859927608e-04
5.931376800263171017e-02,-1.051399630692054568e-02
3.095898459929334601e-02,-2.110288022767780117e-02
5.142152440732647087e-03,-3.102634430526883189e-02
-1.722380397154344225e-02,-4.017087165552082201e-02
-3.539090158027220767e-02,-4.812006069914691320e-02
-4.885723175710906391e-02,-5.441912143645970257e-02
-5.743606569242858811e-02,-5.870953065794501380e-02
-6.130037910016614827e-02,-6.075266245477782545e-02
-6.093890710682728362e-02,-6.070569782920653967e-02
-5.706585000051395823e-02,-5.894273012610346668e-02
-5.055251411151879398e-02,-5.574127304594645588e-02
-4.234645425101830202e-02,-5.144279537606494257e-02
-3.337209946188607335e-02,-4.648978865026768409e-02
-2.444167421452565422e-02,-4.129785006036597317e-02
-1.615087570096313332e-02,-3.636694705925806043e-02
-8.800014551170831298e-03,-3.209978951693835680e-02
-2.415099663569913405e-03,-2.848084553255048057e-02
3.184675099691717647e-03,-2.530649089687724701e-02
8.320923535014826747e-03,-2.237216722659581686e-02
1.337969110835336706e-02,-1.943829070112540122e-02
1.875588160651814329e-02,-1.638591577417630035e-02
2.481478313748114450e-02,-1.317200833362422094e-02
3.182915602442211445e-02,-9.645036916014832623e-03
3.992935841194738406e-02,-5.692814225394319562e-03
4.910723203893749278e-02,-1.373468814083504685e-03
5.924171992347682797e-02,3.192919365865548587e-03
7.013587000830388829e-02,7.827923984539637836e-03
8.155812177059450219e-02,1.234544636139020025e-02
9.325201545710083695e-02,1.670220796814347181e-02
1.049331895229199535e-01,2.090543379775583466e-02
1.163029806594870486e-01,2.491156456424332977e-02
1.270611669781188668e-01,2.867086621991997084e-02
1.369137870832982939e-01,3.209951426554028681e-02
1.455823048046094581e-01,3.508880842977490228e-02
1.528013086493031636e-01,3.758102380781141311e-02
1.583169532710700378e-01,3.951879375417394202e-02
1.619076096299137124e-01,4.078766417791988841e-02
1.634092798361572174e-01,4.127360076259614652e-02
1.627339348850764533e-01,4.087981907721206093e-02
1.598832085635339961e-01,3.954156098600253300e-02
1.549443071743886180e-01,3.729101623399330712e-02
1.480740601621013675e-01,3.422139308730966917e-02
1.394908351944474934e-01,3.042205921172033006e-02
1.294622034640573183e-01,2.600483972047568093e-02
1.182757756959214590e-01,2.112119075067672019e-02
1.062089193821580957e-01,1.592610866712405523e-02
9.350149727785808662e-02,1.056830328935964500e-02
8.033426667072494920e-02,5.187903005490452496e-03
6.683340999643094804e-02,-1.299306751844854675e-04
5.309019933328176788e-02,-5.341378640905645320e-03
3.916935675620573237e-02,-1.036991962537536435e-02
2.512289444187060933e-02,-1.516268207299151932e-02
1.102312739679219000e-02,-1.976519478222270657e-02
-3.005840745824094398e-03,-2.423329455321814388e-02
-1.675795740687661961e-02,-2.859818373042013681e-02
-2.992567391134693874e-02,-3.286774610223613946e-02
-4.212585232633363208e-02,-3.691547025891915579e-02
